"TIME","Vout","Vent"
9.996694111e-005,0.0418871,0.0581386
0.0001010780522,0.0420903,0.0795064
0.0001021891633,0.0422458,0.0999893
0.0001033002744,0.042386,0.118717
0.0001044113856,0.0425405,0.134894
0.0001055224967,0.0427343,0.147839
0.0001066336078,0.0429871,0.15701
0.0001077447189,0.0433125,0.162029
0.00010885583,0.0437179,0.162702
0.0001099669411,0.0442041,0.159023
0.0001110780522,0.0447656,0.151175
0.0001121891633,0.0453916,0.139526
0.0001133002744,0.0460663,0.124608
0.0001144113856,0.046774,0.107095
0.0001155224967,0.0474818,0.0877774
0.0001166336078,0.0481777,0.0675208
0.0001177447189,0.0488353,0.0472337
0.00011885583,0.0494336,0.0278253
0.0001199669411,0.0499543,0.0101663
0.0001210780522,0.0503833,-0.00494917
0.0001221891633,0.0507112,-0.0168384
0.0001233002744,0.0509344,-0.0249598
0.0001244113856,0.0510552,-0.0289364
0.0001255224967,0.0510818,-0.028573
0.0001266336078,0.0510284,-0.0238636
0.0001277447189,0.0509144,-0.0149929
0.00012885583,0.0507593,-0.00232714
0.0001299669411,0.0506042,0.0136011
0.0001310780522,0.0504651,0.0321167
0.0001321891633,0.0503773,0.0524312
0.0001333002744,0.0503709,0.0736774
0.0001344113856,0.0504743,0.0949473
0.0001355224967,0.0507123,0.115331
0.0001366336078,0.0511052,0.133959
0.0001377447189,0.051668,0.150036
0.00013885583,0.0524087,0.16288
0.0001399669411,0.0533287,0.171949
0.0001410780522,0.0544219,0.176866
0.0001421891633,0.055675,0.177436
0.0001433002744,0.0570677,0.173653
0.0001444113856,0.0585737,0.165701
0.0001455224967,0.0601614,0.153946
0.0001466336078,0.0617989,0.138922
0.0001477447189,0.0634363,0.121303
0.00014885583,0.0650458,0.101877
0.0001499669411,0.0665847,0.0815126
0.0001510780522,0.0680159,0.0611167
0.0001521891633,0.0693063,0.0415989
0.0001533002744,0.0704276,0.0238298
0.0001544113856,0.0713576,0.00860354
0.0001555224967,0.0720814,-0.00339715
0.0001566336078,0.0725919,-0.0116306
0.0001577447189,0.0728899,-0.0157201
0.00015885583,0.0729846,-0.01547
0.0001599669411,0.0728927,-0.0108747
0.0001610780522,0.0726382,-0.00211863
0.0001621891633,0.0722513,0.0104318
0.0001633002744,0.071767,0.0262441
0.0001644113856,0.0712237,0.0446432
0.0001655224967,0.0706621,0.0648406
0.0001666336078,0.0701229,0.085969
0.0001677447189,0.0696454,0.10712
0.00016885583,0.0692659,0.127386
0.0001699669411,0.0690164,0.145894
0.0001710780522,0.0689229,0.161851
0.0001721891633,0.0690048,0.174574
0.0001733002744,0.0692737,0.183522
0.0001744113856,0.0697335,0.188317
0.0001755224967,0.0703797,0.188765
0.0001766336078,0.0712003,0.184858
0.0001777447189,0.0721757,0.176783
0.00017885583,0.0732801,0.164904
0.0001799669411,0.0744826,0.149755
0.0001810780522,0.0757481,0.132011
0.0001821891633,0.0770336,0.11246
0.0001833002744,0.0783191,0.0919692
0.0001844113856,0.0795496,0.0714467
0.0001855224967,0.0806966,0.0518017
0.0001866336078,0.0817297,0.033905
0.0001877447189,0.0826235,0.0185506
0.00018885583,0.0833592,0.00642131
0.0001899669411,0.0839249,-0.00194124
0.0001910780522,0.0843164,-0.00616026
0.0001921891633,0.0845371,-0.00604021
0.0001933002744,0.0845976,-0.00157541
0.0001944113856,0.084516,0.00704973
0.0001955224967,0.0843158,0.0194688
0.0001966336078,0.084026,0.0351493
0.0001977447189,0.0836791,0.0534161
0.00019885583,0.0833161,0.0734808
0.0001999669411,0.0829532,0.0944761
0.0002010780522,0.0826438,0.115494
0.0002021891633,0.0824134,0.135625
0.0002033002744,0.08229,0.153999
0.0002044113856,0.0822964,0.169822
0.0002055224967,0.0824492,0.18241
0.0002066336078,0.0827581,0.191222
0.0002077447189,0.0832256,0.195881
0.00020885583,0.0838464,0.196192
0.0002099669411,0.0846085,0.19215
0.0002110780522,0.0854929,0.183937
0.0002121891633,0.0864749,0.171921
0.0002133002744,0.0875251,0.156635
0.0002144113856,0.0886111,0.138752
0.0002155224967,0.089697,0.119063
0.0002166336078,0.0907488,0.0984336
0.0002177447189,0.0917323,0.0777721
0.00021885583,0.0926162,0.0579879
0.0002199669411,0.0933734,0.0399516
0.0002210780522,0.0939821,0.0244573
0.0002221891633,0.0944268,0.0121879
0.0002233002744,0.094699,0.00368489
0.0002244113856,0.0947978,-0.000674819
0.0002255224967,0.0947294,-0.000695736
0.0002266336078,0.0945075,0.00362783
0.0002277447189,0.0941525,0.0121115
0.00022885583,0.0936904,0.0243888
0.0002299669411,0.0931518,0.0399273
0.0002310780522,0.0925677,0.0580519
0.0002321891633,0.0919835,0.0779742
0.0002333002744,0.0914257,0.0988269
0.0002344113856,0.0909323,0.119702
0.0002355224967,0.0905353,0.13969
0.0002366336078,0.0902624,0.157921
0.0002377447189,0.090136,0.1736
0.00023885583,0.0901717,0.186044
0.0002399669411,0.0903783,0.194713
0.0002410780522,0.0907567,0.199228
0.0002421891633,0.0913006,0.199395
0.0002433002744,0.0919959,0.195208
0.0002444113856,0.092822,0.186851
0.0002455224967,0.0937525,0.17469
0.0002466336078,0.0947559,0.159259
0.0002477447189,0.0957986,0.141232
0.00024885583,0.0968412,0.121398
0.0002499669411,0.0978497,0.100623
0.0002510780522,0.0987874,0.0798165
0.0002521891633,0.0996216,0.0598869
0.0002533002744,0.100324,0.0417052
0.0002544113856,0.100871,0.0260655
0.0002555224967,0.101246,0.0136505
0.0002566336078,0.101441,0.00500191
0.0002577447189,0.101453,0.000496504
0.00025885583,0.101288,0.000329839
0.0002599669411,0.10096,0.00450761
0.0002610780522,0.100488,0.0128454
0.0002621891633,0.0998993,0.0249769
0.0002633002744,0.0992246,0.0403695
0.0002644113856,0.0984906,0.0583482
0.0002655224967,0.0977566,0.0781245
0.0002666336078,0.0970367,0.0988312
0.0002677447189,0.096374,0.11956
0.00026885583,0.0958014,0.139403
0.0002699669411,0.0953476,0.157487
0.0002710780522,0.0950359,0.17302
0.0002721891633,0.0948831,0.185319
0.0002733002744,0.0948989,0.193842
0.0002744113856,0.0950854,0.198211
0.0002755224967,0.095437,0.198232
0.0002766336078,0.0959408,0.193899
0.0002777447189,0.0965771,0.185397
0.00027885583,0.09732,0.173091
0.0002799669411,0.098139,0.157514
0.0002810780522,0.0990031,0.139342
0.0002821891633,0.0998671,0.119362
0.0002833002744,0.100704,0.0984422
0.0002844113856,0.101474,0.0774904
0.0002855224967,0.102147,0.0574159
0.0002866336078,0.102692,0.0390894
0.0002877447189,0.103088,0.0233049
0.00028885583,0.103317,0.0107453
0.0002899669411,0.103371,0.00195224
0.0002910780522,0.103246,-0.00269748
0.0002921891633,0.102948,-0.0030083
0.0002933002744,0.102491,0.00102547
0.0002944113856,0.101894,0.00921946
0.0002955224967,0.101182,0.0212073
0.0002966336078,0.100387,0.0364564
0.0002977447189,0.0995349,0.0542918
0.00029885583,0.0986828,0.0739251
0.0002999669411,0.0978459,0.0944889
0.0003010780522,0.0970664,0.115075
0.0003021891633,0.0963765,0.134775
0.0003033002744,0.0958046,0.152718
0.0003044113856,0.0953733,0.168109
0.0003055224967,0.0950993,0.180266
0.0003066336078,0.0949917,0.188647
0.0003077447189,0.0950525,0.192875
0.00030885583,0.0952759,0.192755
0.0003099669411,0.0956487,0.188282
0.0003110780522,0.0961511,0.179639
0.0003121891633,0.0967573,0.167193
0.0003133002744,0.0974366,0.151476
0.0003144113856,0.0981569,0.133164
0.0003155224967,0.0988771,0.113045
0.0003166336078,0.099566,0.0919861
0.0003177447189,0.100187,0.0708957
0.00031885583,0.100707,0.0506829
0.0003199669411,0.101099,0.0322183
0.0003210780522,0.101339,0.0162961
0.0003221891633,0.101411,0.00359922
0.0003233002744,0.101306,-0.00533083
0.0003244113856,0.101023,-0.0101172
0.0003255224967,0.100567,-0.0105643
0.0003266336078,0.0999508,-0.00666639
0.0003277447189,0.0991952,0.00139208
0.00032885583,0.098326,0.0132447
0.0003299669411,0.0973737,0.0283592
0.0003310780522,0.0963662,0.0460602
0.0003321891633,0.0953586,0.0655595
0.0003333002744,0.0943684,0.0859898
0.0003344113856,0.093437,0.106443
0.0003355224967,0.0925969,0.12601
0.0003366336078,0.0918766,0.14382
0.0003377447189,0.0912987,0.15908
0.00033885583,0.0908798,0.171105
0.0003399669411,0.0906292,0.179355
0.0003410780522,0.0905486,0.183453
0.0003421891633,0.0906323,0.183203
0.0003433002744,0.090867,0.1786
0.0003444113856,0.0912327,0.169828
0.0003455224967,0.0917035,0.157253
0.0003466336078,0.0922487,0.141408
0.0003477447189,0.0928363,0.122969
0.00034885583,0.0934238,0.102722
0.0003499669411,0.0939811,0.081537
0.0003510780522,0.0944709,0.0603205
0.0003521891633,0.0948605,0.039982
0.0003533002744,0.0951217,0.0213923
0.0003544113856,0.0952316,0.00534556
0.0003555224967,0.0951736,-0.00747543
0.0003566336078,0.0949385,-0.016529
0.0003577447189,0.0945243,-0.0214383
0.00035885583,0.0939368,-0.0220078
0.0003599669411,0.0931893,-0.0182318
0.0003610780522,0.0923017,-0.0102946
0.0003621891633,0.0912999,0.00143729
0.0003633002744,0.0902146,0.0164316
0.0003644113856,0.0890732,0.034013
0.0003655224967,0.0879318,0.0533933
0.0003666336078,0.086807,0.0737052
0.0003677447189,0.0857405,0.0940408
0.00036885583,0.0847651,0.113491
0.0003699669411,0.083909,0.131184
0.0003710780522,0.0831952,0.146328
0.0003721891633,0.0826402,0.158238
0.0003733002744,0.0822535,0.166373
0.0003744113856,0.0820369,0.170357
0.0003755224967,0.0819846,0.169994
0.0003766336078,0.0820837,0.165278
0.0003777447189,0.0823141,0.156393
0.00037885583,0.0826501,0.143707
0.0003799669411,0.083061,0.127751
0.0003810780522,0.0835152,0.109202
0.0003821891633,0.0839694,0.0888459
0.0003833002744,0.0843945,0.0675516
0.0003844113856,0.0847528,0.0462269
0.0003855224967,0.085012,0.025781
0.0003866336078,0.0851436,0.00708453
0.0003877447189,0.0851249,-0.00906827
0.00038885583,0.0849392,-0.0219946
0.0003899669411,0.0845774,-0.0311528
0.0003910780522,0.0840375,-0.0361661
0.0003921891633,0.0833254,-0.0368388
0.0003933002744,0.0824541,-0.0331653
0.0003944113856,0.0814437,-0.0253299
0.0003955224967,0.08032,-0.013699
0.0003966336078,0.0791136,0.00119494
0.0003977447189,0.0778524,0.0186768
0.00039885583,0.0765912,0.0379583
0.0003999669411,0.0753477,0.0581722
0.0004010780522,0.0741634,0.0784104
0.0004021891633,0.0730706,0.0977638
0.0004033002744,0.0720978,0.115362
0.0004044113856,0.0712679,0.13041
0.0004055224967,0.0705974,0.142226
0.0004066336078,0.0700956,0.150268
0.0004077447189,0.0697643,0.154159
0.00040885583,0.0695979,0.153704
0.0004099669411,0.0695832,0.148897
0.0004110780522,0.0697003,0.139922
0.0004121891633,0.0699233,0.127146
0.0004133002744,0.0702216,0.111102
0.0004144113856,0.0705637,0.0924643
0.0004155224967,0.0709059,0.0720216
0.0004166336078,0.0712195,0.0506411
0.0004177447189,0.0714668,0.029231
0.00041885583,0.0716152,0.00870049
0.0004199669411,0.0716366,-0.0100797
0.0004210780522,0.0715081,-0.0263154
0.0004221891633,0.0712131,-0.0393238
0.0004233002744,0.0707425,-0.0485632
0.0004244113856,0.0700943,-0.0536569
0.0004255224967,0.0692745,-0.0544091
0.0004266336078,0.0682961,-0.0508142
0.0004277447189,0.0671792,-0.0430566
0.00042885583,0.0659497,-0.0315027
0.0004299669411,0.0646381,-0.0166848
0.0004310780522,0.0632729,0.000721921
0.0004321891633,0.0619077,0.0199291
0.0004333002744,0.0605612,0.0400695
0.0004344113856,0.0592747,0.0602352
0.0004355224967,0.0580807,0.0795169
0.0004366336078,0.0570075,0.097044
0.0004377447189,0.056078,0.112022
0.00043885583,0.0553087,0.123769
0.0004399669411,0.054709,0.131743
0.0004410780522,0.0542808,0.135567
0.0004421891633,0.0540183,0.135046
0.0004433002744,0.0539085,0.130173
0.0004444113856,0.0539313,0.121134
0.0004455224967,0.0540609,0.108295
0.0004466336078,0.0542667,0.0921878
0.0004477447189,0.0545178,0.0734884
0.00044885583,0.0547688,0.0529849
0.0004499669411,0.0549926,0.0315446
0.0004510780522,0.0551509,0.0100755
0.0004521891633,0.0552113,-0.010513
0.0004533002744,0.0551454,-0.0293502
0.0004544113856,0.0549305,-0.045642
0.0004555224967,0.05455,-0.0587056
0.0004566336078,0.0539945,-0.0679993
0.0004577447189,0.0532624,-0.0731462
0.00045885583,0.0523594,-0.0739507
0.0004599669411,0.0512986,-0.0704073
0.0004610780522,0.0501,-0.0627001
0.0004621891633,0.0487896,-0.0511956
0.0004633002744,0.047398,-0.0364262
0.0004644113856,0.0459593,-0.019067
0.0004655224967,0.0445096,9.35296e-005
0.0004666336078,0.0430853,0.0201883
0.0004677447189,0.0417218,0.0403094
0.00046885583,0.0404514,0.0595474
0.0004699669411,0.0393027,0.0770318
0.0004710780522,0.0382984,0.0919684
0.0004721891633,0.0374552,0.103675
0.0004733002744,0.0367824,0.111609
0.0004744113856,0.0362819,0.115394
0.0004755224967,0.0359479,0.114835
0.0004766336078,0.0357674,0.109925
0.0004777447189,0.0357204,0.10085
0.00047885583,0.0357811,0.0879762
0.0004799669411,0.0359189,0.0718354
0.0004810780522,0.0361033,0.0531032
0.0004821891633,0.0362876,0.0325678
0.0004833002744,0.0364461,0.0110966
0.0004844113856,0.03654,-0.0104023
0.0004855224967,0.0365369,-0.0310197
0.0004866336078,0.0364086,-0.0498848
0.0004877447189,0.0361321,-0.0662035
0.00048885583,0.035691,-0.0792929
0.0004899669411,0.0350759,-0.0886115
0.0004910780522,0.0342851,-0.0937822
0.0004921891633,0.0333244,-0.0946097
0.0004933002744,0.0322069,-0.091088
0.0004944113856,0.0309526,-0.0834017
0.0004955224967,0.0295874,-0.0719171
0.0004966336078,0.028142,-0.0571665
0.0004977447189,0.0266505,-0.0398252
0.00049885583,0.0251489,-0.0206814
0.0004999669411,0.0236737,-0.00060237
0.0005010780522,0.0222602,0.0195039
0.0005021891633,0.0209409,0.0387282
0.0005033002744,0.0197441,0.0561998
0.0005044113856,0.0186928,0.0711247
0.0005055224967,0.0178035,0.0828201
0.0005066336078,0.0170855,0.0907444
0.0005077447189,0.0165408,0.0945209
0.00050885583,0.0161636,0.093954
0.0005099669411,0.0159408,0.089038
0.0005110780522,0.0158525,0.0799575
0.0005121891633,0.0158728,0.0670788
0.0005133002744,0.0159712,0.0509344
0.0005144113856,0.0161136,0.0321996
0.0005155224967,0.016264,0.0116627
0.0005166336078,0.016386,-0.00980905
0.0005177447189,0.0164443,-0.0313075
0.00051885583,0.0164067,-0.0519234
0.0005199669411,0.0162447,-0.070786
0.0005210780522,0.0159355,-0.0871011
0.0005221891633,0.0154627,-0.100186
0.0005233002744,0.0148169,-0.109499
0.0005244113856,0.0139964,-0.114663
0.0005255224967,0.0130069,-0.115483
0.0005266336078,0.0118616,-0.111953
0.0005277447189,0.0105805,-0.104257
0.00052885583,0.00918946,-0.0927615
0.0005299669411,0.00771917,-0.0779992
0.0005310780522,0.00620374,-0.0606452
0.0005321891633,0.00467925,-0.0414877
0.0005333002744,0.00318218,-0.021394
0.0005344113856,0.00174777,-0.001272
0.0005355224967,0.000408546,0.017969
0.0005366336078,-0.000807161,0.0354584
0.0005377447189,-0.00187641,0.0504021
0.00053885583,-0.00278267,0.0621173
0.0005399669411,-0.00351653,0.0700624
0.0005410780522,-0.00407613,0.0738606
0.0005421891633,-0.00446722,0.0733165
0.0005433002744,-0.00470289,0.0684244
0.0005444113856,-0.00480306,0.0593687
0.0005455224967,-0.00479355,0.0465158
0.0005466336078,-0.00470495,0.0303982
0.0005477447189,-0.00457132,0.0116912
0.00054885583,-0.00442868,-0.0088169
0.0005499669411,-0.00431342,-0.0302588
0.0005510780522,-0.00426073,-0.0517264
0.0005521891633,-0.00430306,-0.0723105
0.0005533002744,-0.00446867,-0.0911403
0.0005544113856,-0.00478043,-0.107422
0.0005555224967,-0.00525481,-0.120472
0.0005566336078,-0.00590115,-0.129749
0.0005577447189,-0.00672125,-0.134876
0.00055885583,-0.0077093,-0.135658
0.0005599669411,-0.00885212,-0.13209
0.0005610780522,-0.0101298,-0.124354
0.0005621891633,-0.0115163,-0.112818
0.0005633002744,-0.0129811,-0.0980139
0.0005644113856,-0.0144901,-0.0806172
0.0005655224967,-0.0160071,-0.0614162
0.0005666336078,-0.0174957,-0.0412778
0.0005677447189,-0.0189207,-0.0211103
0.00056885583,-0.0202495,-0.00182274
0.0005699669411,-0.0214537,0.0157141
0.0005710780522,-0.0225106,0.0307062
0.0005721891633,-0.0234034,0.0424708
0.0005733002744,-0.0241229,0.0504663
0.0005744113856,-0.0246671,0.0543159
0.0005755224967,-0.0250417,0.0538241
0.0005766336078,-0.02526,0.0489852
0.0005777447189,-0.0253418,0.0399836
0.00057885583,-0.0253129,0.0271859
0.0005799669411,-0.0252039,0.0111244
0.0005810780522,-0.0250488,-0.00752569
0.0005821891633,-0.0248838,-0.0279758
0.0005833002744,-0.0247451,-0.0493589
0.0005844113856,-0.024668,-0.0707667
0.0005855224967,-0.0246849,-0.0912901
0.0005866336078,-0.0248241,-0.110058
0.0005877447189,-0.0251084,-0.126277
0.00058885583,-0.0255544,-0.139264
0.0005899669411,-0.0261713,-0.148476
0.0005910780522,-0.026961,-0.153538
0.0005921891633,-0.0279176,-0.154254
0.0005933002744,-0.0290281,-0.150618
0.0005944113856,-0.0302723,-0.142814
0.0005955224967,-0.0316245,-0.13121
0.0005966336078,-0.033054,-0.116336
0.0005977447189,-0.0345266,-0.0988684
0.00059885583,-0.0360064,-0.0795957
0.0005999669411,-0.0374567,-0.0593849
0.0006010780522,-0.0388425,-0.0391439
0.0006021891633,-0.0401311,-0.0197821
0.0006033002744,-0.0412942,-0.00217011
0.0006044113856,-0.0423089,0.012898
0.0006055224967,-0.0431587,0.0247395
0.0006066336078,-0.0438341,0.0328127
0.0006077447189,-0.0443333,0.0367409
0.00060885583,-0.044662,0.0363286
0.0006099669411,-0.0448334,0.03157
0.0006110780522,-0.0448673,0.0226496
0.0006121891633,-0.0447895,0.00993383
0.0006133002744,-0.0446308,-0.00604482
0.0006144113856,-0.044425,-0.0246112
0.0006155224967,-0.0442083,-0.0449768
0.0006166336078,-0.044017,-0.0662745
0.0006177447189,-0.0438863,-0.0875961
0.00061885583,-0.0438487,-0.108032
0.0006199669411,-0.0439324,-0.126713
0.0006210780522,-0.0441604,-0.142843
0.0006221891633,-0.044549,-0.15574
0.0006233002744,-0.0451077,-0.164863
0.0006244113856,-0.0458382,-0.169834
0.0006255224967,-0.0467347,-0.170458
0.0006266336078,-0.0477842,-0.166729
0.0006277447189,-0.0489665,-0.158832
0.00062885583,-0.0502559,-0.147133
0.0006299669411,-0.0516216,-0.132164
0.0006310780522,-0.0530327,-0.114601
0.0006321891633,-0.0544439,-0.0952318
0.0006333002744,-0.0558278,-0.0749237
0.0006344113856,-0.0571462,-0.0545848
0.0006355224967,-0.0583666,-0.0351242
0.0006366336078,-0.0594607,-0.0174127
0.0006377447189,-0.0604055,-0.00224429
0.00063885583,-0.0611844,0.0096982
0.0006399669411,-0.0617881,0.0178732
0.0006410780522,-0.0622148,0.0219038
0.0006421891633,-0.0624701,0.0215946
0.0006433002744,-0.0625671,0.0169399
0.0006444113856,-0.0625259,0.00812414
0.0006455224967,-0.0623721,-0.00448629
0.0006466336078,-0.0621364,-0.0203589
0.0006477447189,-0.061847,-0.0388186
0.00064885583,-0.0615575,-0.0590768
0.0006499669411,-0.0612868,-0.0802663
0.0006510780522,-0.0610758,-0.101479
0.0006521891633,-0.060957,-0.121806
0.0006533002744,-0.0609587,-0.140376
0.0006544113856,-0.0611038,-0.156396
0.0006555224967,-0.0614088,-0.169181
0.0006566336078,-0.0618829,-0.178192
0.0006577447189,-0.0625281,-0.18305
0.00065885583,-0.0633385,-0.183561
0.0006599669411,-0.064301,-0.179718
0.0006610780522,-0.0653956,-0.171706
0.0006621891633,-0.0665964,-0.159892
0.0006633002744,-0.0678728,-0.144807
0.0006644113856,-0.0691934,-0.127127
0.0006655224967,-0.070514,-0.107641
0.0006666336078,-0.0718063,-0.0872153
0.0006677447189,-0.0730323,-0.066758
0.00066885583,-0.0741595,-0.0471785
0.0006699669411,-0.0751595,-0.0293474
0.0006710780522,-0.0760095,-0.0140589
0.0006721891633,-0.076693,-0.00199572
0.0006733002744,-0.0772005,0.00630051
0.0006744113856,-0.0775301,0.010453
0.0006755224967,-0.0776876,0.0102662
0.0006766336078,-0.0776862,0.00573443
0.0006777447189,-0.0775457,-0.00295787
0.00067885583,-0.0772919,-0.0154443
0.0006799669411,-0.0769556,-0.0311923
0.0006810780522,-0.0765644,-0.0495269
0.0006821891633,-0.0761731,-0.0696595
0.0006833002744,-0.0757995,-0.090723
0.0006844113856,-0.0754849,-0.111809
0.0006855224967,-0.0752619,-0.132009
0.0006866336078,-0.0751586,-0.150452
0.0006877447189,-0.075198,-0.166343
0.00068885583,-0.0753966,-0.179
0.0006899669411,-0.0757638,-0.187881
0.0006910780522,-0.0763012,-0.19261
0.0006921891633,-0.0770032,-0.192991
0.0006933002744,-0.0778566,-0.189017
0.0006944113856,-0.0788415,-0.180875
0.0006955224967,-0.0799319,-0.168929
0.0006966336078,-0.0810973,-0.153712
0.0006977447189,-0.0823059,-0.1359
0.00069885583,-0.0835145,-0.116281
0.0006999669411,-0.0846939,-0.0957224
0.0007010780522,-0.0858063,-0.0751315
0.0007021891633,-0.0868193,-0.0554181
0.0007033002744,-0.0877046,-0.0374527
0.0007044113856,-0.0884392,-0.0220295
0.0007055224967,-0.0890066,-0.00983115
0.0007066336078,-0.0893975,-0.00139942
0.0007077447189,-0.0896099,0.00288892
0.00070885583,-0.0896497,0.00283836
0.0007099669411,-0.0895299,-0.00155678
0.0007110780522,-0.0892704,-0.0101121
0.0007121891633,-0.0888972,-0.0224612
0.0007133002744,-0.0884407,-0.0380716
0.0007144113856,-0.0879286,-0.0562682
0.0007155224967,-0.0874164,-0.0762625
0.0007166336078,-0.0869211,-0.0971873
0.0007177447189,-0.0864842,-0.118135
0.00071885583,-0.0861383,-0.138195
0.0007199669411,-0.0859116,-0.156498
0.0007210780522,-0.0858272,-0.172249
0.0007221891633,-0.0859013,-0.184766
0.0007233002744,-0.0861435,-0.193507
0.0007244113856,-0.0865555,-0.198095
0.0007255224967,-0.0871316,-0.198335
0.0007266336078,-0.0878586,-0.194221
0.0007277447189,-0.0887165,-0.185936
0.00072885583,-0.0896796,-0.173849
0.0007299669411,-0.0907171,-0.15849
0.0007310780522,-0.0917971,-0.140536
0.0007321891633,-0.0928771,-0.120775
0.0007333002744,-0.0939272,-0.100073
0.0007344113856,-0.0949099,-0.0793395
0.0007355224967,-0.0957928,-0.0594829
0.0007366336078,-0.0965475,-0.0413743
0.0007377447189,-0.0971511,-0.0258076
0.00073885583,-0.0975871,-0.0134657
0.0007399669411,-0.0978461,-0.00489012
0.0007410780522,-0.0979263,-0.000457792
0.0007421891633,-0.0978334,-0.000364202
0.0007433002744,-0.0975805,-0.00461504
0.0007444113856,-0.0971876,-0.0130259
0.0007455224967,-0.0966805,-0.0252304
0.0007466336078,-0.0960899,-0.0406961
0.0007477447189,-0.0954429,-0.0587478
0.00074885583,-0.094796,-0.0785971
0.0007499669411,-0.0941653,-0.0993769
0.0007510780522,-0.0935927,-0.120179
0.0007521891633,-0.0931108,-0.140094
0.0007533002744,-0.0927478,-0.158252
0.0007544113856,-0.0925266,-0.173858
0.0007555224967,-0.0924638,-0.186229
0.0007566336078,-0.0925686,-0.194824
0.0007577447189,-0.0928429,-0.199267
0.00075885583,-0.093281,-0.199361
0.0007599669411,-0.0938697,-0.1951
0.0007610780522,-0.0945891,-0.18667
