"TIME","Vout"
0,0.00035536
2.863539441e-006,0.00035536
5.555659538e-006,0.000355381
6.666770649e-006,0.000355447
7.77788176e-006,0.000355646
8.888992871e-006,0.00035616
1.000010398e-005,0.000357334
1.111121509e-005,0.000359776
1.22223262e-005,0.000364484
1.333343732e-005,0.000372998
1.444454843e-005,0.000387577
1.555565954e-005,0.000411389
1.666677065e-005,0.000448695
1.777788176e-005,0.000505023
1.888899287e-005,0.000587303
2.000010398e-005,0.000703941
2.111121509e-005,0.000864825
2.22223262e-005,0.00108124
2.333343732e-005,0.00136567
2.444454843e-005,0.00173148
2.555565954e-005,0.00219254
2.666677065e-005,0.00276262
2.777788176e-005,0.0034548
2.888899287e-005,0.00428077
3.000010398e-005,0.00525003
3.111121509e-005,0.00636913
3.22223262e-005,0.00764087
3.333343732e-005,0.00906361
3.444454843e-005,0.0106307
3.555565954e-005,0.0123298
3.666677065e-005,0.0141428
3.777788176e-005,0.0160457
3.888899287e-005,0.0180086
4.000010398e-005,0.019996
4.111121509e-005,0.0219678
4.22223262e-005,0.0238797
4.333343732e-005,0.0256845
4.444454843e-005,0.0273336
4.555565954e-005,0.0287779
4.666677065e-005,0.02997
4.777788176e-005,0.0308652
4.888899287e-005,0.0314239
5.000010398e-005,0.0316121
5.111121509e-005,0.031404
5.22223262e-005,0.0307824
5.333343732e-005,0.0297398
5.444454843e-005,0.0282797
5.555565954e-005,0.0264162
5.666677065e-005,0.0241747
5.777788176e-005,0.0215908
5.888899287e-005,0.0187104
6.000010398e-005,0.0155882
6.111121509e-005,0.0122861
6.22223262e-005,0.0088719
6.333343732e-005,0.00541724
6.444454843e-005,0.00199547
6.555565954e-005,-0.00132049
6.666677065e-005,-0.00446029
6.777788176e-005,-0.00735835
6.888899287e-005,-0.0099558
7.000010398e-005,-0.0122023
7.111121509e-005,-0.0140574
7.22223262e-005,-0.015492
7.333343732e-005,-0.0164887
7.444454843e-005,-0.0170426
7.555565954e-005,-0.0171609
7.666677065e-005,-0.0168628
7.777788176e-005,-0.0161785
7.888899287e-005,-0.0151476
8.000010398e-005,-0.0138183
8.111121509e-005,-0.012245
8.22223262e-005,-0.0104867
8.333343732e-005,-0.00860467
8.444454843e-005,-0.00666041
8.555565954e-005,-0.00471367
8.666677065e-005,-0.00282038
8.777788176e-005,-0.00103098
8.888899287e-005,0.00061106
9.000010398e-005,0.00207047
9.111121509e-005,0.00332092
9.22223262e-005,0.00434555
9.333343732e-005,0.00513694
9.444454843e-005,0.00569687
9.555565954e-005,0.00603565
9.666677065e-005,0.00617108
9.777788176e-005,0.0061273
9.888899287e-005,0.00593324
0.000100000104,0.00562111
0.0001011112151,0.00522472
0.0001022223262,0.0047778
0.0001033334373,0.00431247
0.0001044445484,0.0038578
0.0001055556595,0.00343857
0.0001066667706,0.0030743
0.0001077778818,0.0027786
0.0001088889929,0.00255877
0.000110000104,0.00241576
0.0001111112151,0.00234446
0.0001122223262,0.00233425
0.0001133334373,0.00236986
0.0001144445484,0.00243242
0.0001155556595,0.00250067
0.0001166667706,0.0025523
0.0001177778818,0.00256533
0.0001188889929,0.00251944
0.000120000104,0.00239722
0.0001211112151,0.00218526
0.0001222223262,0.00187509
0.0001233334373,0.00146376
0.0001244445484,0.000954248
0.0001255556595,0.000355523
0.0001266667706,-0.000317698
0.0001277778818,-0.00104548
0.0001288889929,-0.00180345
0.000130000104,-0.00256386
0.0001311112151,-0.00329679
0.0001322223262,-0.00397148
0.0001333334373,-0.00455779
0.0001344445484,-0.00502763
0.0001355556595,-0.0053563
0.0001366667706,-0.00552372
