"TIME","Vout","Vent"
0.002608808363,-0.0355083,0.0168671
0.002609641696,-0.0359736,0.00224707
0.00261047503,-0.0364359,-0.0152477
0.002611308363,-0.0368981,-0.0348703
0.002612141696,-0.0373604,-0.0557805
0.00261297503,-0.0378183,-0.0770819
0.002613808363,-0.0382762,-0.0978611
0.002614641696,-0.0387295,-0.117227
0.00261547503,-0.0391829,-0.134351
0.002616308363,-0.0396313,-0.148501
0.002617141696,-0.0400798,-0.159076
0.00261797503,-0.0405233,-0.165631
0.002618808363,-0.0409669,-0.167896
0.002619641696,-0.0414052,-0.16579
0.00262047503,-0.0418434,-0.15942
0.002621308363,-0.0422817,-0.149083
0.002622141696,-0.0427152,-0.135245
0.00262297503,-0.0431487,-0.11853
0.002623808363,-0.0435822,-0.0996827
0.002624641696,-0.0440156,-0.0795443
0.00262547503,-0.0444474,-0.059011
0.002626308363,-0.0448792,-0.0389962
0.002627141696,-0.0453109,-0.0203909
0.00262797503,-0.0457427,-0.00402413
0.002628808363,-0.0461745,0.00937286
0.002629641696,-0.0466062,0.0191987
0.00263047503,-0.047038,0.0250083
0.002631308363,-0.0474698,0.0265321
0.002632141696,-0.0479015,0.0236879
0.00263297503,-0.0483333,0.0165845
0.002633808363,-0.0487626,0.00551698
0.002634641696,-0.049192,-0.0090462
0.00263547503,-0.0496213,-0.0264838
0.002636308363,-0.0500457,-0.0460488
0.002637141696,-0.0504702,-0.0669012
0.00263797503,-0.0508946,-0.0881446
0.002638808363,-0.0513131,-0.108865
0.002639641696,-0.0517317,-0.128173
0.00264047503,-0.0521447,-0.145237
0.002641308363,-0.0525578,-0.159328
0.002642141696,-0.0529652,-0.169843
0.00264297503,-0.0533725,-0.176339
0.002643808363,-0.0537733,-0.178544
0.002644641696,-0.0541741,-0.176377
0.00264547503,-0.0545749,-0.169946
0.002646308363,-0.0549695,-0.159548
0.002647141696,-0.0553641,-0.145649
0.00264797503,-0.0557587,-0.128872
0.002648808363,-0.0561486,-0.109963
0.002649641696,-0.0565386,-0.0897622
0.00265047503,-0.0569285,-0.0691663
0.002651308363,-0.0573184,-0.0490888
0.002652141696,-0.0577084,-0.0304204
0.00265297503,-0.0580983,-0.0139903
0.002653808363,-0.0584863,-0.000529754
0.002654641696,-0.0588743,0.00936
0.00265547503,-0.0592623,0.0152337
0.002656308363,-0.0596503,0.0168219
0.002657141696,-0.0600383,0.0140424
0.00265797503,-0.0604234,0.0070039
0.002658808363,-0.0608085,-0.00399839
0.002659641696,-0.0611937,-0.0184961
0.00266047503,-0.0615738,-0.035868
0.002661308363,-0.0619539,-0.055367
0.002662141696,-0.062334,-0.0761532
0.00266297503,-0.0627066,-0.09733
0.002663808363,-0.0630792,-0.117984
0.002664641696,-0.0634518,-0.137224
0.00266547503,-0.0638152,-0.154222
0.002666308363,-0.0641787,-0.168245
0.002667141696,-0.0645421,-0.178693
0.00266797503,-0.0648963,-0.18512
0.002668808363,-0.0652505,-0.187257
0.002669641696,-0.0656047,-0.185021
0.00267047503,-0.065951,-0.178522
0.002671308363,-0.0662974,-0.168055
0.002672141696,-0.0666437,-0.154087
0.00267297503,-0.0669838,-0.13724
0.002673808363,-0.067324,-0.118262
0.002674641696,-0.0676642,-0.0979912
0.00267547503,-0.0680044,-0.0773253
0.002676308363,-0.0683404,-0.0571775
0.002677141696,-0.0686765,-0.0384386
0.00267797503,-0.0690126,-0.0219378
0.002678808363,-0.0693487,-0.00840624
0.002679641696,-0.0696847,0.00155469
0.00268047503,-0.0700208,0.00749981
0.002681308363,-0.0703533,0.00915958
0.002682141696,-0.0706857,0.00645183
0.00268297503,-0.0710182,-0.000514617
0.002683808363,-0.0713506,-0.0114447
0.002684641696,-0.0716776,-0.02587
0.00268547503,-0.0720045,-0.0431692
0.002686308363,-0.0723314,-0.0625954
0.002687141696,-0.0726507,-0.0833086
0.00268797503,-0.0729701,-0.104412
0.002688808363,-0.0732894,-0.124993
0.002689641696,-0.0735991,-0.144159
0.00269047503,-0.0739089,-0.161083
0.002691308363,-0.0742186,-0.175032
0.002692141696,-0.0745181,-0.185406
0.00269297503,-0.0748176,-0.191759
0.002693808363,-0.0751172,-0.193821
0.002694641696,-0.0754074,-0.191511
0.00269547503,-0.0756976,-0.184937
0.002696308363,-0.0759879,-0.174394
0.002697141696,-0.0762709,-0.160351
0.00269797503,-0.076554,-0.143429
0.002698808363,-0.0768371,-0.124375
0.002699641696,-0.0771144,-0.104029
0.00270047503,-0.0773918,-0.083287
0.002701308363,-0.0776691,-0.0630631
0.002702141696,-0.0779465,-0.044248
0.00270297503,-0.0782239,-0.0276708
0.002703808363,-0.0784969,-0.0140626
0.002704641696,-0.0787699,-0.00402501
0.00270547503,-0.0790429,0.00199698
0.002706308363,-0.0793159,0.00373377
0.002707141696,-0.0795889,0.00110319
0.00270797503,-0.0798569,-0.00578594
0.002708808363,-0.0801249,-0.0166386
0.002709641696,-0.0803929,-0.0309862
0.00271047503,-0.0806543,-0.0482077
0.002711308363,-0.0809157,-0.0675561
0.002712141696,-0.0811771,-0.0881912
0.00271297503,-0.0814294,-0.109217
0.002713808363,-0.0816817,-0.129719
0.002714641696,-0.081934,-0.148807
0.00271547503,-0.0821757,-0.165652
0.002716308363,-0.0824173,-0.179523
0.002717141696,-0.082659,-0.189818
0.00271797503,-0.0828899,-0.196092
0.002718808363,-0.0831208,-0.198075
0.002719641696,-0.0833517,-0.195686
0.00272047503,-0.0835733,-0.189032
0.002721308363,-0.0837949,-0.17841
0.002722141696,-0.0840165,-0.164288
0.00272297503,-0.0842302,-0.147286
0.002723808363,-0.084444,-0.128152
0.002724641696,-0.0846578,-0.107726
0.00272547503,-0.0848715,-0.0869046
0.002726308363,-0.0850794,-0.0666007
0.002727141696,-0.0852873,-0.0477055
0.00272797503,-0.0854952,-0.0310481
0.002728808363,-0.085703,-0.0173597
0.002729641696,-0.0859109,-0.0072417
0.00273047503,-0.0861139,-0.00113924
0.002731308363,-0.0863169,0.000678093
0.002732141696,-0.0865199,-0.00187186
0.00273297503,-0.0867228,-0.00868028
0.002733808363,-0.0869197,-0.0194521
0.002734641696,-0.0871166,-0.0337189
0.00273547503,-0.0873135,-0.0508595
0.002736308363,-0.0875024,-0.0701268
0.002737141696,-0.0876913,-0.0906808
0.00273797503,-0.0878802,-0.111625
0.002738808363,-0.0880588,-0.132046
0.002739641696,-0.0882374,-0.151053
0.00274047503,-0.088416,-0.167817
0.002741308363,-0.0885832,-0.181606
0.002742141696,-0.0887504,-0.191819
0.00274297503,-0.0889176,-0.198012
0.002743808363,-0.0890739,-0.199914
0.002744641696,-0.0892302,-0.197443
0.00274547503,-0.0893865,-0.190708
0.002746308363,-0.0895338,-0.180004
0.002747141696,-0.089681,-0.1658
0.00274797503,-0.0898282,-0.148716
0.002748808363,-0.089968,-0.129501
0.002749641696,-0.0901079,-0.108993
0.00275047503,-0.0902477,-0.0880891
0.002751308363,-0.0903875,-0.0677033
0.002752141696,-0.0905215,-0.0487261
0.00275297503,-0.0906554,-0.0319866
0.002753808363,-0.0907893,-0.0182162
0.002754641696,-0.0909232,-0.00801617
0.00275547503,-0.0910571,-0.00183164
0.002756308363,-0.0911851,6.77851e-005
0.002757141696,-0.0913131,-0.00240006
0.00275797503,-0.0914411,-0.00912635
0.002758808363,-0.091569,-0.019816
0.002759641696,-0.0916896,-0.0340007
0.00276047503,-0.0918101,-0.0510591
0.002761308363,-0.0919306,-0.0702443
0.002762141696,-0.0920419,-0.0907162
0.00276297503,-0.0921532,-0.111578
0.002763808363,-0.0922645,-0.131917
0.002764641696,-0.0923646,-0.150842
0.00276547503,-0.0924648,-0.167524
0.002766308363,-0.0925649,-0.181231
0.002767141696,-0.0926533,-0.191362
0.00276797503,-0.0927417,-0.197472
0.002768808363,-0.0928301,-0.199292
0.002769641696,-0.0929078,-0.196739
0.00277047503,-0.0929855,-0.189922
0.002771308363,-0.0930632,-0.179136
0.002772141696,-0.0931323,-0.16485
0.00277297503,-0.0932014,-0.147684
0.002773808363,-0.0932705,-0.128387
0.002774641696,-0.0933328,-0.107797
0.00277547503,-0.0933951,-0.0868112
0.002776308363,-0.0934574,-0.0663435
0.002777141696,-0.0935197,-0.0472845
0.00277797503,-0.0935768,-0.0304633
0.002778808363,-0.0936339,-0.0166111
0.002779641696,-0.0936909,-0.00632935
0.00278047503,-0.093748,-6.31639e-005
0.002781308363,-0.0937994,0.00191787
0.002782141696,-0.0938508,-0.000468407
0.00278297503,-0.0939022,-0.00711319
0.002783808363,-0.0939536,-0.0177214
0.002784641696,-0.0939973,-0.0318247
0.00278547503,-0.094041,-0.0488018
0.002786308363,-0.0940848,-0.0679057
0.002787141696,-0.0941191,-0.0882963
0.00278797503,-0.0941534,-0.109077
0.002788808363,-0.0941877,-0.129335
0.002789641696,-0.0942107,-0.148179
0.00279047503,-0.0942337,-0.16478
0.002791308363,-0.0942567,-0.178406
0.002792141696,-0.0942678,-0.188456
0.00279297503,-0.094279,-0.194486
0.002793808363,-0.0942901,-0.196225
0.002794641696,-0.0942904,-0.193591
0.00279547503,-0.0942906,-0.186694
0.002796308363,-0.0942909,-0.175828
0.002797141696,-0.0942825,-0.161461
0.00279797503,-0.0942741,-0.144215
0.002798808363,-0.0942657,-0.124838
0.002799641696,-0.0942504,-0.104168
0.00280047503,-0.0942352,-0.0831025
0.002801308363,-0.0942199,-0.0625551
0.002802141696,-0.0942046,-0.0434163
0.00280297503,-0.094184,-0.0265156
0.002803808363,-0.0941634,-0.0125839
0.002804641696,-0.0941428,-0.00222279
0.00280547503,-0.0941222,0.00412264
0.002806308363,-0.0940959,0.00618281
0.002807141696,-0.0940696,0.00387554
0.00280797503,-0.0940433,-0.00269036
0.002808808363,-0.094017,-0.0132198
0.002809641696,-0.093983,-0.0272444
0.00281047503,-0.093949,-0.044143
0.002811308363,-0.0939149,-0.0631685
0.002812141696,-0.0938715,-0.0834809
0.00281297503,-0.0938282,-0.104184
0.002813808363,-0.0937848,-0.124364
0.002814641696,-0.0937301,-0.14313
0.00281547503,-0.0936754,-0.159652
0.002816308363,-0.0936207,-0.173201
0.002817141696,-0.0935543,-0.183174
0.00281797503,-0.0934878,-0.189126
0.002818808363,-0.0934213,-0.190788
0.002819641696,-0.093344,-0.188078
0.00282047503,-0.0932667,-0.181103
0.002821308363,-0.0931895,-0.17016
0.002822141696,-0.0931036,-0.155717
0.00282297503,-0.0930178,-0.138395
0.002823808363,-0.0929319,-0.118941
0.002824641696,-0.0928393,-0.0981956
0.00282547503,-0.0927467,-0.0770543
0.002826308363,-0.0926541,-0.0564311
0.002827141696,-0.0925614,-0.0372168
0.00282797503,-0.0924637,-0.0202406
0.002828808363,-0.092366,-0.00623377
0.002829641696,-0.0922682,0.0042024
0.00283047503,-0.0921705,0.0106227
0.002831308363,-0.0920672,0.0127576
0.002832141696,-0.091964,0.0105248
0.00283297503,-0.0918608,0.00403324
0.002833808363,-0.0917575,-0.00642207
0.002834641696,-0.0916468,-0.0203727
0.00283547503,-0.0915361,-0.0371975
0.002836308363,-0.0914253,-0.0561494
0.002837141696,-0.0913054,-0.0763884
0.00283797503,-0.0911855,-0.0970181
0.002838808363,-0.0910656,-0.117125
0.002839641696,-0.0909346,-0.135818
0.00284047503,-0.0908037,-0.152268
0.002841308363,-0.0906727,-0.165745
0.002842141696,-0.0905302,-0.175645
0.00284297503,-0.0903877,-0.181526
0.002843808363,-0.0902451,-0.183116
0.002844641696,-0.0900921,-0.180334
0.00284547503,-0.089939,-0.173288
0.002846308363,-0.089786,-0.162274
0.002847141696,-0.0896246,-0.14776
0.00284797503,-0.0894632,-0.130367
0.002848808363,-0.0893019,-0.110843
0.002849641696,-0.0891341,-0.0900268
0.00285047503,-0.0889663,-0.0688154
0.002851308363,-0.0887986,-0.0481224
0.002852141696,-0.0886308,-0.0288386
0.00285297503,-0.0884583,-0.011793
0.002853808363,-0.0882859,0.00228296
0.002854641696,-0.0881134,0.012788
0.00285547503,-0.0879409,0.019277
0.002856308363,-0.0877634,0.0214803
0.002857141696,-0.0875859,0.0193157
0.00285797503,-0.0874084,0.0128921
0.002858808363,-0.0872309,0.00250443
0.002859641696,-0.0870464,-0.0113788
0.00286047503,-0.0868618,-0.0281364
0.002861308363,-0.0866773,-0.0470213
0.002862141696,-0.0864839,-0.0671936
0.00286297503,-0.0862906,-0.0877569
0.002863808363,-0.0860972,-0.107797
0.002864641696,-0.0858932,-0.126425
0.00286547503,-0.0856892,-0.142809
0.002866308363,-0.0854852,-0.15622
0.002867141696,-0.0852701,-0.166056
0.00286797503,-0.085055,-0.171871
0.002868808363,-0.0848398,-0.173397
0.002869641696,-0.0846146,-0.17055
0.00287047503,-0.0843894,-0.16344
0.002871308363,-0.0841642,-0.152363
0.002872141696,-0.0839311,-0.137785
0.00287297503,-0.0836981,-0.120329
0.002873808363,-0.083465,-0.100742
0.002874641696,-0.0832261,-0.0798627
0.00287547503,-0.0829872,-0.0585889
0.002876308363,-0.0827483,-0.0378336
0.002877141696,-0.0825094,-0.0184879
0.00287797503,-0.082266,-0.00138075
0.002878808363,-0.0820226,0.0127566
0.002879641696,-0.0817792,0.0233227
0.00288047503,-0.0815358,0.0298724
0.002881308363,-0.0812924,0.0321361
0.002882141696,-0.0810436,0.0300317
0.00288297503,-0.0807948,0.0236679
0.002883808363,-0.0805461,0.0133399
0.002884641696,-0.0802973,-0.00048405
0.00288547503,-0.0800411,-0.0171826
0.002886308363,-0.079785,-0.0360089
0.002887141696,-0.0795288,-0.0561228
0.00288797503,-0.0792637,-0.076628
0.002888808363,-0.0789986,-0.0966109
0.002889641696,-0.0787335,-0.115181
0.00289047503,-0.078458,-0.131508
0.002891308363,-0.0781825,-0.144862
0.002892141696,-0.077907,-0.154641
0.00289297503,-0.0776211,-0.1604
0.002893808363,-0.0773353,-0.16187
0.002894641696,-0.0770494,-0.158968
0.00289547503,-0.0767548,-0.151803
0.002896308363,-0.0764601,-0.14067
0.002897141696,-0.0761655,-0.126038
0.00289797503,-0.0758638,-0.108527
0.002898808363,-0.0755621,-0.088886
0.002899641696,-0.0752604,-0.0679535
0.00290047503,-0.0749586,-0.0466263
0.002901308363,-0.0746523,-0.0258181
0.002902141696,-0.0743459,-0.00641969
0.00290297503,-0.0740396,0.0107398
0.002903808363,-0.0737332,0.0249291
0.002904641696,-0.0734268,0.0355469
0.00290547503,-0.0731171,0.042148
0.002906308363,-0.0728074,0.0444627
0.002907141696,-0.0724977,0.042409
0.00290797503,-0.0721879,0.0360956
0.002908808363,-0.0718735,0.0258175
0.002909641696,-0.0715591,0.0120432
0.00291047503,-0.0712446,-0.00460607
0.002911308363,-0.0709235,-0.0233834
0.002912141696,-0.0706024,-0.0434487
0.00291297503,-0.0702812,-0.0639056
0.002913808363,-0.0699513,-0.0838405
0.002914641696,-0.0696213,-0.102363
0.00291547503,-0.0692914,-0.118643
0.002916308363,-0.0689516,-0.13195
0.002917141696,-0.0686118,-0.141683
0.00291797503,-0.0682721,-0.147396
0.002918808363,-0.0679231,-0.148819
0.002919641696,-0.0675741,-0.145872
0.00292047503,-0.0672251,-0.138662
0.002921308363,-0.0668689,-0.127484
0.002922141696,-0.0665126,-0.112808
0.00292297503,-0.0661564,-0.0952534
0.002923808363,-0.0657946,-0.0755683
0.002924641696,-0.0654329,-0.0545925
0.00292547503,-0.0650712,-0.0332225
0.002926308363,-0.0647094,-0.0123717
0.002927141696,-0.0643477,0.0070689
0.00292797503,-0.0639832,0.0242702
0.002928808363,-0.0636187,0.0385009
0.002929641696,-0.0632542,0.0491598
0.00293047503,-0.0628897,0.0558015
0.002931308363,-0.0625252,0.0581566
0.002932141696,-0.0621577,0.0561428
0.00293297503,-0.0617901,0.0498689
0.002933808363,-0.0614225,0.03963
0.002934641696,-0.061055,0.0258945
0.00293547503,-0.0606819,0.00928367
0.002936308363,-0.0603088,-0.0094556
0.002937141696,-0.0599357,-0.0294833
0.00293797503,-0.0595553,-0.0499029
0.002938808363,-0.0591748,-0.0698009
0.002939641696,-0.0587944,-0.0882866
0.00294047503,-0.0584067,-0.104531
0.002941308363,-0.0580191,-0.117802
0.002942141696,-0.057624,-0.127499
0.00294297503,-0.0572289,-0.133177
0.002943808363,-0.0568338,-0.134567
0.002944641696,-0.056431,-0.131585
0.00294547503,-0.0560281,-0.124341
0.002946308363,-0.0556253,-0.11313
0.002947141696,-0.0552163,-0.0984205
0.00294797503,-0.0548074,-0.0808336
0.002948808363,-0.0543985,-0.0611163
0.002949641696,-0.0539896,-0.0401087
0.00295047503,-0.0535776,-0.0187072
0.002951308363,-0.0531656,0.00217453
0.002952141696,-0.0527536,0.0216457
0.00295297503,-0.0523415,0.0388773
0.002953808363,-0.0519295,0.0531378
0.002954641696,-0.0515175,0.0638261
0.00295547503,-0.0511055,0.0704968
0.002956308363,-0.0506935,0.0728805
0.002957141696,-0.0502797,0.0708949
0.00295797503,-0.0498658,0.0646488
0.002958808363,-0.049452,0.0544374
0.002959641696,-0.0490381,0.0407289
0.00296047503,-0.0486199,0.0241446
0.002961308363,-0.0482017,0.00543148
0.002962141696,-0.0477835,-0.0145704
0.00296297503,-0.0473602,-0.0349647
0.002963808363,-0.0469368,-0.0548378
0.002964641696,-0.0465085,-0.0732989
0.00296547503,-0.0460802,-0.0895188
0.002966308363,-0.0456466,-0.102766
0.002967141696,-0.045213,-0.11244
0.00296797503,-0.0447742,-0.118096
0.002968808363,-0.0443354,-0.119462
0.002969641696,-0.0438912,-0.116459
0.00297047503,-0.0434469,-0.109193
0.002971308363,-0.0430026,-0.0979609
0.002972141696,-0.0425535,-0.0832305
0.00297297503,-0.0421044,-0.0656232
0.002973808363,-0.0416553,-0.0458859
0.002974641696,-0.0412062,-0.0248588
0.00297547503,-0.0407559,-0.00343813
0.002976308363,-0.0403055,0.0174624
0.002977141696,-0.0398552,0.0369519
0.00297797503,-0.0394049,0.0542013
0.002978808363,-0.0389545,0.0684794
0.002979641696,-0.0385042,0.0791847
0.00298047503,-0.0380547,0.085872
0.002981308363,-0.0376053,0.0882719
0.002982141696,-0.0371558,0.0863021
0.00298297503,-0.0367064,0.0800714
0.002983808363,-0.0362569,0.0698749
0.002984641696,-0.0358053,0.0561809
0.00298547503,-0.0353537,0.0396107
0.002986308363,-0.0349021,0.0209113
0.002987141696,-0.0344469,0.000922663
0.00298797503,-0.0339917,-0.0194588
0.002988808363,-0.0335325,-0.0393195
0.002989641696,-0.0330734,-0.0577686
0.00299047503,-0.0326098,-0.073977
0.002991308363,-0.0321462,-0.0872135
0.002992141696,-0.031678,-0.0968768
0.00299297503,-0.0312099,-0.102522
0.002993808363,-0.0307376,-0.103879
0.002994641696,-0.0302653,-0.100865
0.00299547503,-0.029789,-0.0935909
0.002996308363,-0.0293127,-0.0823502
0.002997141696,-0.0288365,-0.0676117
0.00299797503,-0.0283578,-0.0499967
0.002998808363,-0.0278792,-0.0302521
0.002999641696,-0.0274005,-0.00921812
0.00300047503,-0.0269219,0.0122089
0.003001308363,-0.0264432,0.0331154
0.003002141696,-0.0259646,0.0526105
0.00300297503,-0.0254877,0.069865
0.003003808363,-0.0250108,0.0841478
0.003004641696,-0.024534,0.0948574
0.00300547503,-0.0240592,0.101549
0.003006308363,-0.0235845,0.103952
0.003007141696,-0.0231098,0.101985
0.00300797503,-0.0226351,0.0957569
0.003008808363,-0.0221603,0.0855625
0.003009641696,-0.0216856,0.0718702
0.00301047503,-0.0212099,0.0553013
0.003011308363,-0.0207342,0.0366027
0.003012141696,-0.0202562,0.0166144
0.00301297503,-0.0197782,-0.00376703
0.003013808363,-0.0192971,-0.0236282
0.003014641696,-0.018816,-0.0420782
0.00301547503,-0.0183312,-0.058288
0.003016308363,-0.0178464,-0.0715262
0.003017141696,-0.0173578,-0.0811917
0.00301797503,-0.0168692,-0.0868391
0.003018808363,-0.0163772,-0.0881991
0.003019641696,-0.0158853,-0.0851893
0.00302047503,-0.0153908,-0.0779187
0.003021308363,-0.0148963,-0.0666824
0.003022141696,-0.0144002,-0.0519486
0.00302297503,-0.0139041,-0.0343388
0.003023808363,-0.0134081,-0.0145999
0.003024641696,-0.012912,0.00642806
0.00302547503,-0.0124167,0.0278486
0.003026308363,-0.0119214,0.0487482
0.003027141696,-0.0114278,0.068236
0.00302797503,-0.0109343,0.0854827
0.003028808363,-0.0104428,0.0997573
0.003029641696,-0.00995143,0.110458
0.00303047503,-0.00946211,0.11714
0.003031308363,-0.00897278,0.119534
0.003032141696,-0.00848504,0.117558
0.00303297503,-0.0079973,0.111319
0.003033808363,-0.00751022,0.101114
0.003034641696,-0.00702314,0.0874104
0.00303547503,-0.00653605,0.0708299
0.003036308363,-0.00604804,0.0521192
0.003037141696,-0.00556003,0.0321186
0.00303797503,-0.00507068,0.0117242
0.003038808363,-0.00458014,-0.00815026
0.003039641696,-0.00408825,-0.026614
0.00304047503,-0.0035949,-0.0428379
0.003041308363,-0.00310004,-0.0560908
0.003042141696,-0.00260369,-0.0657712
0.00304297503,-0.00210591,-0.0714341
0.003043808363,-0.00160683,-0.0728099
0.003044641696,-0.00110664,-0.0698164
0.00304547503,-0.000605565,-0.0625625
0.003046308363,-0.000103879,-0.0513433
0.003047141696,0.000398137,-0.0366271
0.00304797503,0.000900152,-0.0190352
0.003048808363,0.00140188,0.000685363
0.003049641696,0.00190302,0.0216945
0.00305047503,0.00240331,0.0430959
0.003051308363,0.0029025,0.0639758
0.003052141696,0.0034004,0.0834435
0.00305297503,0.00389689,0.10067
0.003053808363,0.00439188,0.114924
0.003054641696,0.00488535,0.125603
0.00305547503,0.00537736,0.132264
0.003056308363,0.00586799,0.134635
0.003057141696,0.00635692,0.132636
0.00305797503,0.00684584,0.126375
0.003058808363,0.00733305,0.116146
0.003059641696,0.00782026,0.102419
0.00306047503,0.00830747,0.0858142
0.003061308363,0.00879468,0.0670789
0.003062141696,0.00928189,0.0470532
0.00306297503,0.00977017,0.0266335
0.003063808363,0.0102584,0.00673318
0.003064641696,0.0107486,-0.0117568
0.00306547503,0.0112387,-0.0280074
0.003066308363,0.011731,-0.0412872
0.003067141696,0.0122233,-0.0509952
0.00306797503,0.0127176,-0.0566859
0.003068808363,0.013212,-0.05809
0.003069641696,0.0137078,-0.0551252
0.00307047503,0.0142037,-0.0479003
0.003071308363,0.0146995,-0.0367105
0.003072141696,0.0151954,-0.0220242
0.00307297503,0.0156912,-0.00446261
0.003073808363,0.0161857,0.0152273
0.003074641696,0.0166801,0.0362054
0.00307547503,0.0171721,0.0575752
0.003076308363,0.017664,0.0784233
0.003077141696,0.0181526,0.0978588
0.00307797503,0.0186412,0.115052
0.003078808363,0.019126,0.129273
0.003079641696,0.0196109,0.139919
0.00308047503,0.020092,0.146546
0.003081308363,0.0205731,0.148883
0.003082141696,0.021051,0.146849
0.00308297503,0.0215288,0.140553
0.003083808363,0.0220041,0.130289
0.003084641696,0.0224793,0.116526
0.00308547503,0.0229545,0.0998852
0.003086308363,0.0234288,0.0811134
0.003087141696,0.023903,0.0610508
0.00308797503,0.0243773,0.0405937
0.003088808363,0.0248516,0.0206557
0.003089641696,0.0253274,0.00212758
0.00309047503,0.0258033,-0.0141614
0.003091308363,0.0262791,-0.0274802
0.003092141696,0.0267573,-0.0372273
0.00309297503,0.0272355,-0.0429577
0.003093808363,0.0277136,-0.0444017
0.003094641696,0.0281918,-0.0414773
0.00309547503,0.02867,-0.0342932
0.003096308363,0.0291482,-0.0231445
0.003097141696,0.0296263,-0.00849965
0.00309797503,0.0301024,0.0090201
0.003098808363,0.0305784,0.0286678
0.003099641696,0.0310545,0.0496033
0.00310047503,0.0315266,0.0709302
0.003101308363,0.0319987,0.091735
0.003102141696,0.0324667,0.111127
0.00310297503,0.0329347,0.128276
0.003103808363,0.0333982,0.142453
0.003104641696,0.0338616,0.153054
0.00310547503,0.0343206,0.159635
0.003106308363,0.0347795,0.161927
0.003107141696,0.0352337,0.159848
0.00310797503,0.0356878,0.153505
0.003108808363,0.0361419,0.143195
0.003109641696,0.0365917,0.129385
0.00311047503,0.0370414,0.112696
0.003111308363,0.0374912,0.093877
0.003112141696,0.0379409,0.0737664
0.00311297503,0.0383907,0.053261
0.003113808363,0.0388402,0.0332744
0.003114641696,0.0392898,0.0146973
0.00311547503,0.0397394,-0.00164111
0.003116308363,0.040189,-0.0150096
0.003117141696,0.0406386,-0.0248067
0.00311797503,0.0410882,-0.0305875
0.003118808363,0.0415378,-0.0320822
0.003119641696,0.0419873,-0.0292089
0.00312047503,0.0424369,-0.0220761
0.003121308363,0.0428865,-0.0109792
0.003122141696,0.0433336,0.00361359
0.00312297503,0.0437808,0.0210809
0.003123808363,0.0442279,0.0406759
0.003124641696,0.0446698,0.0615583
0.00312547503,0.0451117,0.0828319
0.003126308363,0.0455535,0.103583
0.003127141696,0.0459895,0.122921
0.00312797503,0.0464254,0.140016
0.003128808363,0.0468561,0.154137
0.003129641696,0.0472867,0.164684
0.00313047503,0.0477121,0.17121
0.003131308363,0.0481375,0.173446
0.003132141696,0.0485572,0.171311
0.00313297503,0.0489769,0.164912
0.003133808363,0.0493966,0.154545
0.003134641696,0.0498108,0.140678
0.00313547503,0.0502251,0.123933
0.003136308363,0.0506394,0.105056
0.003137141696,0.0510536,0.0848872
0.00313797503,0.0514652,0.0643236
0.003138808363,0.0518768,0.0442786
0.003139641696,0.0522883,0.0256427
0.00314047503,0.0526999,0.00924535
0.003141308363,0.0531115,-0.00418242
0.003142141696,0.053523,-0.0140392
0.00314297503,0.0539346,-0.0198799
0.003143808363,0.0543462,-0.0214349
0.003144641696,0.0547556,-0.018622
0.00314547503,0.055165,-0.01155
0.003146308363,0.0555744,-0.000514174
0.003147141696,0.0559838,0.0140173
0.00314797503,0.0563883,0.031423
0.003148808363,0.0567928,0.050956
0.003149641696,0.0571972,0.0717762
0.00315047503,0.0575946,0.0929872
0.003151308363,0.057992,0.113676
0.003152141696,0.0583894,0.13295
0.00315297503,0.0587797,0.149982
0.003153808363,0.0591699,0.16404
0.003154641696,0.0595527,0.174523
0.00315547503,0.0599355,0.180985
0.003156308363,0.0603183,0.183157
0.003157141696,0.060693,0.180956
0.00315797503,0.0610678,0.174492
0.003158808363,0.0614426,0.16406
0.003159641696,0.0618107,0.150128
0.00316047503,0.0621789,0.133317
0.003161308363,0.0625471,0.114374
0.003162141696,0.0629153,0.0941392
0.00316297503,0.0632793,0.0735091
0.003163808363,0.0636433,0.0533973
0.003164641696,0.0640073,0.0346945
0.00316547503,0.0643713,0.0182299
0.003166308363,0.0647352,0.00473461
0.003167141696,0.0650992,-0.00518992
0.00316797503,0.0654607,-0.0110986
0.003168808363,0.0658222,-0.0127217
0.003169641696,0.0661837,-0.00997729
0.00317047503,0.0665452,-0.00297406
0.003171308363,0.0669026,0.00799289
0.003172141696,0.06726,0.0224552
0.00317297503,0.0676174,0.0397915
0.003173808363,0.0679685,0.0592548
0.003174641696,0.0683195,0.0800052
0.00317547503,0.0686706,0.101146
0.003176308363,0.069013,0.121764
0.003177141696,0.0693554,0.140968
0.00317797503,0.0696978,0.15793
0.003178808363,0.0700305,0.171917
0.003179641696,0.0703631,0.182328
0.00318047503,0.0706957,0.188719
0.003181308363,0.0710189,0.190819
0.003182141696,0.0713422,0.188547
0.00318297503,0.0716655,0.182011
0.003183808363,0.0719811,0.171506
0.003184641696,0.0722968,0.157502
0.00318547503,0.0726125,0.140618
0.003186308363,0.0729225,0.121602
0.003187141696,0.0732325,0.101295
0.00318797503,0.0735425,0.0805913
0.003188808363,0.0738525,0.0604061
0.003189641696,0.0741587,0.0416297
0.00319047503,0.0744649,0.0250912
0.003191308363,0.074771,0.011522
0.003192141696,0.0750772,0.00152328
0.00319297503,0.0753834,-0.00445971
0.003193808363,0.0756857,-0.00615742
