"TIME","Vout"
0,-0.000309303
1.27326611e-006,-0.000309303
6.630170366e-006,-0.000309314
8.752279379e-006,-0.000309392
9.83223217e-006,-0.00030952
1.088381029e-005,-0.000309775
1.19949214e-005,-0.000310305
1.310603252e-005,-0.000311297
1.414541949e-005,-0.000312902
1.518900966e-005,-0.000315544
1.61827677e-005,-0.000319477
1.729387881e-005,-0.000326305
1.840498992e-005,-0.0003368
1.951610103e-005,-0.000352444
2.062721214e-005,-0.000375146
2.173832325e-005,-0.0004073
2.284943436e-005,-0.000451846
2.396054547e-005,-0.000512308
2.507165659e-005,-0.000592834
2.61827677e-005,-0.000698197
2.729387881e-005,-0.000833793
2.840498992e-005,-0.00100559
2.951610103e-005,-0.00122005
3.062721214e-005,-0.00148404
3.173832325e-005,-0.00180467
3.284943436e-005,-0.00218908
3.396054547e-005,-0.00264429
3.507165659e-005,-0.00317689
3.61827677e-005,-0.00379279
3.729387881e-005,-0.00449693
3.840498992e-005,-0.00529293
3.951610103e-005,-0.00618286
4.062721214e-005,-0.00716684
4.173832325e-005,-0.00824285
4.284943436e-005,-0.00940644
4.396054547e-005,-0.0106505
4.507165659e-005,-0.0119653
4.61827677e-005,-0.0133381
4.729387881e-005,-0.0147533
4.840498992e-005,-0.0161929
4.951610103e-005,-0.0176359
5.062721214e-005,-0.0190593
5.173832325e-005,-0.0204382
5.284943436e-005,-0.021746
5.386012189e-005,-0.0228517
5.4971233e-005,-0.0239481
5.608234411e-005,-0.024893
5.719345522e-005,-0.02566
5.800679562e-005,-0.0260958
5.886867956e-005,-0.0264294
5.997979067e-005,-0.0266474
6.109090178e-005,-0.026611
6.220201289e-005,-0.0263071
6.3313124e-005,-0.0257269
6.442423511e-005,-0.0248663
6.553534622e-005,-0.0237266
6.664645734e-005,-0.0223147
6.775756845e-005,-0.0206431
6.886867956e-005,-0.0187299
6.997979067e-005,-0.0165988
7.109090178e-005,-0.0142784
7.220201289e-005,-0.011802
7.3313124e-005,-0.00920687
7.442423511e-005,-0.00653344
7.553534622e-005,-0.00382442
7.664645734e-005,-0.00112383
7.741573287e-005,0.000720524
7.823806861e-005,0.00264793
7.888903731e-005,0.00412995
7.956986922e-005,0.00562769
8.03115303e-005,0.00718662
8.129900955e-005,0.00912341
8.232819956e-005,0.0109488
8.343931068e-005,0.0126699
8.455042179e-005,0.0141065
8.56615329e-005,0.0152374
8.677264401e-005,0.0160476
8.788375512e-005,0.0165282
8.899486623e-005,0.016677
9.010597734e-005,0.0164987
